match_id,match_date,team1,team2,venue,venue_avg_first_innings,venue_recent_avg,t1_high_score_rate,t2_high_score_rate,is_home_team1,toss_winner_is_team1,toss_decision_bat,h2h_team1_wins,h2h_team2_wins,chase_win_pct_team1,chase_win_pct_team2,high_score_chase_t1,high_score_chase_t2,winrate_team1,winrate_team2,last5_win_team1,last5_win_team2,t1_recent_avg_score,t2_recent_avg_score,t1_pp_bowling_economy,t2_pp_bowling_economy,season_avg_score,t1_rolling_season_avg,t2_rolling_season_avg,t1_bat_vs_bowl,t2_bat_vs_bowl,season_year,t1_avg_batting_avg,t1_avg_strike_rate,t1_top3_batting_avg,t1_avg_economy,t1_avg_bowling_avg,t1_recent_strike_rate,t1_recent_economy,t2_avg_batting_avg,t2_avg_strike_rate,t2_top3_batting_avg,t2_avg_economy,t2_avg_bowling_avg,t2_recent_strike_rate,t2_recent_economy,t1_opener_batting_avg,t1_opener_strike_rate,t2_opener_batting_avg,t2_opener_strike_rate,team1_pp_runs,team1_pp_strike_rate,team1_pp_wickets,team1_pp_run_rate,team2_pp_runs,team2_pp_strike_rate,team2_pp_wickets,team2_pp_run_rate,pp_strength_diff,pp_run_rate_diff,winner
335993,2008-04-26,5,0,27,208.0,208.0,1.0,0.5,1,1,1,0,0,1.0,1.0,1.0,1.0,1.0,1.0,2,2,166.0,224.0,7.4133771625965945,7.343088063238921,177.8,166.0,224.0,12.384444801200875,16.14501259932056,2008,18.339891797489027,105.63378805395212,26.38325085449973,8.167183697190062,38.01651639627167,81.23139108959484,1.4844444444444442,32.201407746006275,131.859283692099,32.201407746006275,8.529553786998122,31.396128841607563,99.72963506800518,1.5166666666666666,25.720852795861074,140.66419916948178,34.45731633272617,131.71087955418488,45,115.38461538461537,0,6.9230769230769225,61,164.86486486486487,3,9.891891891891891,49.4802494802495,2.9688149688149688,0
335992,2008-04-26,12,10,23,222.0,222.0,0.5,0.3333333333333333,1,0,0,0,0,1.0,0.5,0.4,1.0,0.5,0.6666666666666666,1,2,193.5,169.66666666666666,7.473946953725018,7.369295210659598,177.8,193.5,169.66666666666666,14.177183486967195,13.479583873030563,2008,21.50690222863421,115.11817507141603,31.013408563970362,8.537190143297593,44.35510191437914,90.73275285530188,1.5185185185185186,22.381078643578643,115.07777057658973,28.23929773929774,8.11996086368226,31.6699754416105,87.9995898838004,1.4777777777777774,37.310471530784035,139.3538685980196,34.64819296282663,142.39612625551993,57,154.05405405405406,2,9.243243243243244,45,121.62162162162163,2,7.297297297297297,32.432432432432435,1.9459459459459465,0
335995,2008-04-27,9,1,41,211.0,211.0,0.3333333333333333,0.0,1,0,1,0,0,0.0,1.0,0.4,0.4,0.3333333333333333,1.0,1,2,196.0,135.5,7.471884685926699,7.541540454940284,171.66666666666666,196.0,135.5,13.716962677109427,16.08538747556541,2008,21.676410312452305,121.0432699771603,25.9884434693968,8.071706571231934,33.54536727456941,100.39413364413365,1.4677489177489178,24.076428093034387,129.83652778733315,31.44299335474931,8.824349298489725,35.51806978373172,105.50262681817493,1.557740970784449,30.55000655780707,137.23916029095065,30.8169487307118,147.52414757733249,55,152.77777777777777,2,9.166666666666666,45,118.42105263157893,3,7.105263157894736,34.35672514619884,2.06140350877193,1
335994,2008-04-27,13,7,9,167.0,167.0,0.3333333333333333,0.3333333333333333,0,1,0,0,0,0.0,0.0,0.4,0.0,0.0,0.0,0,0,155.33333333333334,185.0,7.176359235003536,7.228981446498258,171.66666666666666,155.33333333333334,185.0,15.64589199338857,15.089432723055529,2008,23.011842105263156,122.00631317876066,23.011842105263156,8.529553786998122,31.396128841607563,98.06710994297794,1.5166666666666666,23.068592257332845,128.70612802659167,27.846136063704673,7.797977464648001,25.842297751370825,84.00775215005645,1.3126984126984127,34.13412295736763,143.25787811139153,31.04772004241782,128.61832896325035,27,69.23076923076923,3,4.153846153846153,60,162.16216216216216,0,9.72972972972973,92.93139293139293,5.5758835758835765,1
335996,2008-04-28,0,12,23,178.5,178.5,0.3333333333333333,0.6666666666666666,0,1,1,0,0,1.0,1.0,1.0,0.4,1.0,0.3333333333333333,3,1,198.33333333333334,174.0,7.473946953725018,7.4133771625965945,169.42857142857142,198.33333333333334,174.0,14.058018350084367,13.830509079361981,2008,33.51516699192611,131.00940525620905,37.39941905228529,8.293320448953336,34.22890307328605,96.49189504274321,1.4988888888888887,19.67556826607625,114.7008437673075,31.013408563970362,9.319194355399516,38.05955783000946,88.87000178528466,1.6919191919191918,34.45731633272617,131.71087955418488,37.310471530784035,139.3538685980196,45,118.42105263157893,1,7.105263157894736,36,94.73684210526315,1,5.684210526315789,-23.68421052631578,-1.421052631578947,1
335997,2008-04-29,7,5,14,110.0,110.0,0.3333333333333333,0.25,0,0,1,0,0,0.0,0.5,0.0,1.0,0.0,0.6666666666666666,0,2,177.25,159.66666666666666,7.343088063238921,7.176359235003536,170.0,177.25,159.66666666666666,15.93972128672649,14.063294025309492,2008,27.08275410199092,130.18517067551414,28.774105412363678,7.605607600016809,24.498846660644706,86.66527187271289,1.351111111111111,19.59349558678544,106.95989592016485,26.500534805117013,8.167342975057126,38.23015710696852,82.22451578591864,1.4574074074074075,31.04772004241782,128.61832896325035,25.720852795861074,140.66419916948178,40,108.10810810810811,3,6.486486486486487,38,97.43589743589743,3,5.846153846153846,-10.672210672210682,-0.640332640332641,1
335998,2008-04-30,12,1,16,129.0,129.0,0.0,0.25,0,1,0,0,0,1.0,0.5,0.4,0.4,0.25,0.6666666666666666,1,2,175.0,143.0,7.541540454940284,7.473946953725018,167.9375,175.0,143.0,12.95743907650736,14.898804010393915,2008,24.669028425540976,117.80285071339303,31.013408563970362,8.647502202095856,41.65584651754864,94.85592490634508,1.565079365079365,25.608654301433827,128.83744048847595,31.44299335474931,9.09152263945249,39.375084430935495,109.08078009362768,1.5932860100561965,37.310471530784035,139.3538685980196,30.8169487307118,147.52414757733249,58,156.75675675675674,1,9.405405405405405,55,152.77777777777777,3,9.166666666666666,-3.9789789789789722,-0.2387387387387392,0
335999,2008-05-01,13,9,43,178.0,178.0,0.25,0.25,1,0,0,0,0,0.5,0.0,0.4,0.4,0.25,0.5,1,2,155.0,186.5,7.228981446498258,7.471884685926699,169.2941176470588,155.0,186.5,14.276740606158452,14.736963524066033,2008,18.70268504548511,117.82033684634617,27.85386357153045,8.6093631844949,39.15160887838192,96.74236139562268,1.5271156004489335,29.064409525124525,126.87587121533832,30.602787579393084,8.25260751711934,31.12348552009456,98.6827147525677,1.484722222222222,34.13412295736763,143.25787811139153,30.55000655780707,137.23916029095065,50,131.57894736842107,1,7.894736842105264,41,113.88888888888889,1,6.833333333333333,17.690058479532183,1.0614035087719307,0
336000,2008-05-01,5,10,47,166.0,166.0,0.25,0.25,0,0,1,0,0,0.5,0.6666666666666666,1.0,1.0,0.5,0.75,2,3,154.0,161.0,7.369295210659598,7.343088063238921,169.2941176470588,154.0,161.0,14.114609039434537,14.00968012375481,2008,20.604371610579026,110.03757034059781,28.328601005619635,8.293876172481204,33.10334395145981,89.16061119606475,1.4960913482652614,21.226465327432393,116.19455216249354,28.935290453323244,7.796005545259238,28.753672728141332,91.17681197944356,1.3864197530864195,25.720852795861074,140.66419916948178,34.64819296282663,142.39612625551993,45,121.62162162162163,1,7.297297297297297,51,124.39024390243902,3,7.463414634146341,2.7686222808173966,0.16611733684904362,0
336001,2008-05-02,1,0,27,177.5,177.5,0.5,0.25,1,0,1,0,0,0.5,1.0,0.4,1.0,0.75,1.0,3,4,155.0,193.25,7.4133771625965945,7.541540454940284,170.42105263157896,155.0,193.25,16.388003624982815,14.353442456016186,2008,33.944245016061984,139.57742658924258,35.98008179012346,9.03407591745647,30.031397754137117,102.62439716716032,1.5608695652173914,26.33135728797094,129.67008882449306,32.53884212920837,8.517048798821518,31.640813119574066,110.4751752344887,1.5611111111111111,30.8169487307118,147.52414757733249,34.45731633272617,131.71087955418488,47,120.51282051282051,1,7.23076923076923,64,172.97297297297297,0,10.378378378378379,52.46015246015246,3.147609147609149,1
336003,2008-05-03,9,5,41,193.33333333333334,193.33333333333334,0.2,0.4,1,1,1,0,0,0.5,0.3333333333333333,0.4,1.0,0.6,0.4,3,2,182.0,162.4,7.471884685926699,7.343088063238921,170.35,182.0,162.4,14.788583194087652,13.708810858037872,2008,23.625495008154044,121.25471676445355,30.602787579393084,8.280316492499004,32.11179829977203,93.97058164663714,1.4537247474747474,22.039705048240247,113.51329264036042,27.58256925958789,8.19921118697362,35.64608046936065,86.14126903509747,1.442361111111111,30.55000655780707,137.23916029095065,25.720852795861074,140.66419916948178,49,128.94736842105263,1,7.7368421052631575,31,81.57894736842105,4,4.894736842105263,47.368421052631575,2.8421052631578947,1
336034,2008-05-03,13,12,23,178.33333333333334,178.33333333333334,0.4,0.2,0,1,0,0,0,0.5,0.5,0.4,0.4,0.2,0.2,1,1,156.8,178.2,7.473946953725018,7.228981446498258,170.35,156.8,178.2,12.445551601969807,14.58732532974951,2008,18.295942886942967,121.32102003533532,27.85386357153045,8.19971734820045,34.474531408308,96.25483666516328,1.455714285714286,22.297290116250792,119.6119445701909,31.013408563970362,9.748143265593255,40.37338180805601,97.5354604689744,1.7256944444444444,34.13412295736763,143.25787811139153,37.310471530784035,139.3538685980196,46,121.05263157894737,1,7.2631578947368425,33,89.1891891891892,2,5.351351351351351,-31.863442389758177,-1.9118065433854916,0
336004,2008-05-04,1,7,9,154.0,154.0,0.2,0.2,0,1,0,0,0,0.6666666666666666,0.3333333333333333,0.4,0.0,0.8,0.2,4,1,157.8,169.2,7.176359235003536,7.541540454940284,170.04545454545453,157.8,169.2,15.805594355452307,14.653013850485445,2008,23.213955731450298,124.01449007610827,35.98008179012346,8.543180819286645,31.870196223149744,101.61881505147758,1.5090030742204654,22.772853555739612,125.1833468722088,27.76222388805597,7.846240216416041,29.0764824380901,83.09651058862632,1.3437830687830687,30.8169487307118,147.52414757733249,31.04772004241782,128.61832896325035,50,135.13513513513513,2,8.108108108108109,37,102.77777777777777,2,6.166666666666666,-32.35735735735736,-1.9414414414414427,0
336005,2008-05-04,0,10,47,181.0,181.0,0.4,0.4,0,1,1,0,0,1.0,0.6666666666666666,1.0,1.0,0.8,0.8,4,4,188.4,168.0,7.369295210659598,7.4133771625965945,170.04545454545453,188.4,168.0,15.413008413111523,15.55325405021523,2008,21.646125436697762,123.57476031281641,32.53884212920837,8.307867076378896,32.4050936799302,98.87996455455159,1.5333333333333334,26.745262778157517,129.21436725433983,28.23929773929774,8.017562632853295,31.73843709161124,90.46214969241285,1.4680555555555554,34.45731633272617,131.71087955418488,34.64819296282663,142.39612625551993,44,122.22222222222223,0,7.333333333333334,38,102.7027027027027,4,6.162162162162161,-19.519519519519534,-1.1711711711711725,0
336006,2008-05-05,9,12,23,172.75,172.75,0.3333333333333333,0.16666666666666666,0,1,0,0,0,0.5,0.5,0.4,0.4,0.6666666666666666,0.3333333333333333,4,2,169.6,165.0,7.473946953725018,7.471884685926699,167.16666666666666,181.33333333333334,174.5,15.765602289916242,13.401441290214912,2008,27.607177542086458,128.727619501718,30.602787579393084,8.26342945888993,33.425634076325565,104.70054968223849,1.4633333333333334,19.524542049710593,110.74186474914579,31.171139971139976,8.1650936725743,42.50628784468889,89.87592510121922,1.520873015873016,30.55000655780707,137.23916029095065,37.310471530784035,139.3538685980196,26,66.66666666666666,3,4.0,52,130.0,1,7.800000000000001,63.33333333333334,3.8000000000000007,1
336007,2008-05-06,0,13,27,174.66666666666666,174.66666666666666,0.3333333333333333,0.16666666666666666,0,0,0,0,0,0.6666666666666666,0.3333333333333333,1.0,0.4,0.6666666666666666,0.16666666666666666,3,1,162.2,166.0,7.4133771625965945,7.228981446498258,165.52,175.16666666666666,156.66666666666666,16.23879341864312,15.544939415632433,2008,23.769085971452146,128.57976983301586,32.53884212920837,8.42494629260974,33.50663873406156,105.2889561967848,1.5462962962962965,22.480175285775413,130.96527969857547,27.85386357153045,7.91806179918506,30.819865543735222,105.01437149503201,1.4208333333333334,34.45731633272617,131.71087955418488,34.13412295736763,143.25787811139153,34,87.17948717948718,3,5.230769230769231,50,135.13513513513513,1,8.108108108108109,-47.95564795564795,-2.877338877338878,0
336008,2008-05-07,10,7,9,158.0,158.0,0.16666666666666666,0.3333333333333333,0,0,0,0,0,0.6666666666666666,0.3333333333333333,1.0,0.0,0.8333333333333334,0.3333333333333333,5,2,164.0,168.6,7.176359235003536,7.369295210659598,164.69230769230768,158.16666666666666,168.0,13.392771040441398,16.235221247147027,2008,18.553471631535597,110.18721466908364,28.935290453323244,7.7435688931045155,28.373605979989385,84.35678555893868,1.376262626262626,23.449227309422213,125.71855422207723,25.802223888055973,8.22736492219254,30.676624438422483,67.67296669974155,1.4533333333333334,34.64819296282663,142.39612625551993,31.04772004241782,128.61832896325035,34,87.17948717948718,0,5.230769230769231,48,133.33333333333331,2,8.0,46.15384615384613,2.769230769230769,0
336009,2008-05-08,1,0,16,160.0,160.0,0.16666666666666666,0.2857142857142857,1,0,0,1,0,0.5,0.6666666666666666,0.4,1.0,0.6666666666666666,0.5714285714285714,3,2,164.4,149.4,7.541540454940284,7.4133771625965945,162.40740740740742,158.5,170.71428571428572,13.865987880015783,14.181005080547322,2008,29.845068094537275,133.33292704015187,35.98008179012346,9.247503446212951,39.71738855116514,112.75018725042979,1.621063787833974,24.07769711158445,131.13889335312473,32.53884212920837,9.615826019314255,32.13503580395164,100.28869160999878,1.7201388888888889,30.8169487307118,147.52414757733249,34.45731633272617,131.71087955418488,50,131.57894736842107,2,7.894736842105264,62,163.1578947368421,0,9.789473684210526,-31.57894736842104,-1.894736842105262,0
336010,2008-05-08,5,12,14,123.5,123.5,0.3333333333333333,0.2857142857142857,1,1,1,1,0,0.25,0.5,1.0,0.4,0.3333333333333333,0.2857142857142857,1,1,153.6,157.2,7.343088063238921,7.473946953725018,162.40740740740742,165.0,167.57142857142858,12.546207831546576,14.694353829454357,2008,20.884929615339814,112.5413487455733,27.465285308970607,8.150527032118164,33.928477577258306,83.00564228439718,1.4508756038647341,23.06082251082251,119.7667281064768,27.414430014430014,8.970148610371002,46.48139775413712,89.54890604890605,1.623015873015873,25.720852795861074,140.66419916948178,37.310471530784035,139.3538685980196,41,107.89473684210526,2,6.473684210526316,35,92.10526315789474,2,5.526315789473684,15.78947368421052,0.9473684210526319,1
336011,2008-05-09,13,10,47,157.0,157.0,0.2857142857142857,0.14285714285714285,0,0,0,0,1,0.5,0.5,0.4,1.0,0.2857142857142857,0.7142857142857143,2,4,166.4,151.4,7.369295210659598,7.228981446498258,162.10344827586206,154.85714285714286,150.28571428571428,13.463010034412333,15.082231666097268,2008,16.783659071459137,107.94052617763327,27.85386357153045,8.216269298356362,35.18593413817834,101.18059844592871,1.4723456790123457,25.226348304473305,123.91967698885311,28.23929773929774,8.017562632853295,31.73843709161124,93.32199817726132,1.4680555555555554,34.13412295736763,143.25787811139153,34.64819296282663,142.39612625551993,50,131.57894736842107,0,7.894736842105264,50,135.13513513513513,0,8.108108108108109,3.5561877667140607,0.21337126600284506,0
336013,2008-05-10,0,9,27,167.0,167.0,0.25,0.14285714285714285,0,0,0,1,0,0.75,0.6666666666666666,1.0,0.4,0.625,0.7142857142857143,2,5,157.4,161.6,7.4133771625965945,7.471884685926699,161.36666666666667,172.75,173.42857142857142,15.75592722757939,14.263262896130453,2008,26.98238402756715,131.1517165774019,32.53884212920837,8.514964634125418,31.681593832568485,106.54626299879538,1.5685185185185186,23.035244678773278,121.45117912778409,30.602787579393084,8.323960544056852,33.9060321945711,96.12385545616095,1.4815025252525251,34.45731633272617,131.71087955418488,30.55000655780707,137.23916029095065,53,123.25581395348837,2,7.395348837209302,35,97.22222222222221,2,5.833333333333333,26.033591731266156,1.562015503875969,1
336014,2008-05-11,5,13,43,173.33333333333334,173.33333333333334,0.125,0.2857142857142857,0,1,1,1,0,0.25,0.4,1.0,0.4,0.42857142857142855,0.25,1,2,157.4,151.6,7.228981446498258,7.343088063238921,162.0,159.85714285714286,153.0,13.004249851576724,12.815936838459569,2008,20.819603826204812,108.00477562063699,26.510833963214917,8.485282956205001,38.190118203309694,77.00292042235239,1.4933333333333334,18.63144658733555,108.74685042318079,27.85386357153045,8.30534454915458,35.45090499408983,106.20046143971727,1.4633333333333334,25.720852795861074,140.66419916948178,34.13412295736763,143.25787811139153,55,137.5,3,8.25,43,119.44444444444444,1,7.166666666666666,-18.055555555555557,-1.083333333333334,1
336015,2008-05-11,1,10,47,152.75,152.75,0.25,0.14285714285714285,0,0,0,1,0,0.5,0.5,0.4,1.0,0.5714285714285714,0.75,2,4,173.4,136.6,7.369295210659598,7.541540454940284,162.0,162.57142857142858,149.0,16.417601230149813,13.211837039395501,2008,26.62783807059683,129.52055562767612,35.98008179012346,8.41981240277061,32.58405089384648,98.9777159163124,1.4949543746645195,20.127528591653558,111.24118936768637,28.935290453323244,7.8891278824473074,29.49928676322905,86.6863750284803,1.3956790123456788,30.8169487307118,147.52414757733249,34.64819296282663,142.39612625551993,21,55.26315789473685,2,3.3157894736842106,47,127.02702702702702,1,7.621621621621621,71.76386913229017,4.30583214793741,0
336016,2008-05-12,9,12,41,189.5,189.5,0.125,0.25,1,0,1,1,0,0.5,0.3333333333333333,0.4,0.4,0.625,0.25,4,1,161.4,156.0,7.471884685926699,7.473946953725018,163.0909090909091,174.375,162.75,15.6046904430321,13.067831951775746,2008,30.092088303853007,130.6897341460603,30.092088303853007,8.732439652036689,34.31170494202409,110.77672095555191,1.5037037037037038,20.000351500351503,114.11405390183852,31.171139971139976,8.37502894550636,43.47476003403726,90.95272971939639,1.5108465608465609,30.55000655780707,137.23916029095065,37.310471530784035,139.3538685980196,42,113.51351351351352,0,6.8108108108108105,50,135.13513513513513,3,8.108108108108109,-21.621621621621614,-1.2972972972972983,1
336017,2008-05-13,5,1,14,125.33333333333333,125.33333333333333,0.375,0.125,1,1,1,0,0,0.4,0.4,1.0,0.4,0.5,0.5,2,2,168.8,173.0,7.343088063238921,7.541540454940284,162.5,165.375,161.75,12.72390209813558,14.532333488974215,2008,30.906564716474513,110.33585717948488,47.517006802721085,8.301996418670779,35.78167426545086,81.89264102584875,1.4984126984126982,24.50630892569345,120.64738058039336,35.98008179012346,8.671542450460404,37.82024344661686,92.56951067231202,1.5475224292615597,25.720852795861074,140.66419916948178,30.8169487307118,147.52414757733249,35,89.74358974358975,1,5.384615384615385,37,100.0,4,6.0,-10.256410256410248,-0.615384615384615,1
336018,2008-05-14,7,0,56,165.0,165.0,0.14285714285714285,0.2222222222222222,1,1,0,0,1,0.3333333333333333,0.75,0.0,1.0,0.42857142857142855,0.6666666666666666,3,2,147.6,158.0,7.176359235003536,7.4133771625965945,161.65714285714284,158.71428571428572,173.66666666666666,13.461118378864676,14.999937504217455,2008,29.07758620689655,131.50340664227454,29.07758620689655,8.663603020735628,31.08459871491786,67.72351594765388,1.4981481481481482,25.945939556096512,129.95350387238398,32.53884212920837,9.769129350258762,31.640813119574066,104.72842950917153,1.7333333333333332,31.04772004241782,128.61832896325035,34.45731633272617,131.71087955418488,78,190.2439024390244,0,11.414634146341463,28,77.77777777777779,2,4.666666666666667,112.46612466124661,6.747967479674796,1
336020,2008-05-15,13,1,16,169.0,169.0,0.1111111111111111,0.2222222222222222,0,1,0,0,1,0.4,0.3333333333333333,0.4,0.4,0.2222222222222222,0.4444444444444444,1,1,161.6,161.4,7.541540454940284,7.228981446498258,161.5,158.66666666666666,158.55555555555554,12.54360500010301,16.05768326096734,2008,18.102224500224562,112.76826894910873,27.85386357153045,8.114463833320888,35.467340724360504,101.7211789623883,1.449188034188034,27.989636088276963,130.2994900680417,31.538065529960857,8.990100449446762,44.17219431310743,88.38394876361768,1.5977225672877848,34.13412295736763,143.25787811139153,30.8169487307118,147.52414757733249,48,126.3157894736842,1,7.578947368421052,71,186.8421052631579,1,11.210526315789474,60.526315789473685,3.631578947368422,0
